simbli_id,school_name,state,address,city,zipcode,phone_number,website,LEAID
36031181,bouldergrade,MT,205southwashingtonstreet,boulder,nan,nan,bgs.k12.mt.us,613470
36031182,canyoncreek,MT,3139duckcreekroad,billings,59101,nan,canyoncreekschool.org,691137
36031183,cayuseprairie#10,MT,897lakeblaineroad,kalispell,59901,nan,cayuseprairie.com,1930900
36031184,crestonelementary,MT,4495montanahwy35,kalispell,59901,nan,creston.k12.mt.us,
36031185,eldergrove,MT,1532s64thstw,billings,59106,nan,eldergrove.k12.mt.us,3014430
36031186,fair-mont-eganelementary,MT,797fairmontroad,kalispell,nan,nan,fmemontana.net,3014640
36031187,fortine,MT,358meadowcreekroad,fortine,59918,nan,fortineschool.net,1931830
36031188,frazer,MT,3256thstreet,frazer,59225,nan,frazer.k12.mt.us,1904680
36031189,froid,MT,4081stst.s,froid,nan,nan,froidschool.com,1905790
36031190,fromberg#6,MT,319schoolstreet,fromberg,59029,nan,frombergpublicschools.com,3011650
36031191,frontierschoool,MT,6996roystwolf,point,59201,nan,frontierk8.org,2201830
36031192,galata,MT,box76,galata,59444,nan,bigsurunified.org,1931950
36031193,gallatingatewayelem,MT,100millstreetgallatin,gateway,59730,nan,gallatingatewayschool.com,3011790
36031194,gallatin/madisonspecialeducationcooperative,MT,p.o.box162/21000frontagerd.,belgrade,59714,nan,midlandps.org,2623820
36031195,gardiner,MT,510stonestreet,gardiner,59030,nan,gardiner.org,102250
36031196,garrison,MT,33schoolhouseroad,garrison,59731,nan,fruitlandschools.org,1912480
36031197,geraldine,MT,200chestnut,hubbard,nan,nan,geraldine.k12.mt.us,1906750
36031198,geyser,MT,1033rdstreeteast,geyser,59447,nan,geyser.k12.mt.us,1906900
36031199,grant,MT,box45,wisdom,59761,nan,oakmil.org,1904560
36031200,grassrange,MT,310eastsecondstreetpobox58grass,range,59032,4064282341,grps.k12.mt.us,1909570
36031201,harlowton,MT,2389gatewayoaksdr.suite260,sacramento,nan,nan,harlowton.k12.mt.us,3019170
36031202,hayslodgepole,MT,1haysschoolroad,hays,59527,nan,hlpschools.k12.mt.us,3008880
36031203,heartbuttek-12,MT,1newschoolroadheart,butte,59448,nan,heartbutte.k12.mt.us,3000099
36031204,helenaflats#15,MT,1000helenaflatsroad,kalispell,59901,nan,helenaflats.org,1903930
36031205,highwood,MT,160weststreetsouth,highwood,59450,nan,highwood.k12.mt.us,3020790
36031206,hinale,MT,70213thavenue,camanche,nan,nan,hinsdale.k12.mt.us,1906060
36031207,hobson,MT,1086thstreeteast,hobson,59452,nan,hobson.k12.mt.us,611430
36031208,hotsprings,MT,301broadwayst.hot,springs,59845,nan,hssdmt.org,507890
36031209,hysham,MT,115summitstreet,hysham,59038,nan,hyshamschools.com,610380
36031210,independentelementary,MT,2907rounduproad,billings,59105,nan,independent.k12.mt.us,3021850
36031211,jordan,MT,324margueriteavenue,jordan,59337,nan,jordanpublicschools.org,623730
36031212,judithgap,MT,3064thavejudith,gap,59453,nan,judithgap.k12.mt.us,1914580
36031213,kila,MT,395kilaroadpobox40,kila,nan,nan,kilaschool.com,
36031214,kinseyelementary,MT,21mastinrd,kinsey,59338,nan,custercountymt.gov,1914580
36031215,lambert,MT,1213rdavenuenorth,lambert,59243,nan,lambertschool.net,102730
36031216,lamotte,MT,841bearcanyonroad,bozeman,59715,nan,lamotteschool.com,3023160
36031217,lavina,MT,214firststreeteast,lavina,59046,nan,lavinapublicschools.com,3023340
36031218,limak-12,MT,1n.harrisonst.,lima,59739,nan,limaschoolmt.org,3016710
36031219,lindsayelementary,MT,box185,lindsay,59339,nan,delwood.k12.ia.us,1908880
36031220,marionelementary,MT,205gopherlane,marion,59923,nan,sites.google.com,3017700
36031221,mccormick,MT,1564oldhighway2north,troy,59935,nan,wuhsd.org,642480
36031222,mcleod,MT,box37big,timber,59011,nan,cusdk8.org,610290
36031223,medicinelake#7,MT,311youngstreetmedicine,lake,59247,nan,medicinelake.k12.mt.us,100008
36031225,melstone,MT,5sixthavenuenorth,melstone,59054,nan,melstonepublicschools.org,613470
36031226,melville,MT,box275,melville,59055,nan,newell-fonda.k12.ia.us,3024990
36031227,moore,MT,509highlandavenue,moore,nan,nan,mooreschoolmt.com,3025320
36031228,nashua,MT,222mabelstreet,nashua,59248,nan,nashua.k12.mt.us,3025500
36031229,northstar,MT,1053rdave.ne,rudyard,59540,nan,sites.google.com,3025530
36031230,olney-bissellelementary,MT,5955farmtomarketrd.,whitefish,59937,nan,msbaonline.org,3025560
36031231,opheim,MT,119n.rockstreet,opheim,59250,nan,sites.google.com,1931830
36031232,pinecreekelementary,MT,2575eastriverroad,livingston,nan,nan,sites.google.com,1904680
36031233,pioneerelementary,MT,1937doverroad,billings,59105,nan,pioneerschool.us,1905790
36031234,plevna#55,MT,327n.mainst.,plevna,59344,nan,plevnacougars.com,
36031235,potomacelementary,MT,29750potomacroad,potomac,59823,nan,potomacschoolmontana.us,1926580
36031237,power,MT,408s4thst.,moville,nan,nan,power.k12.mt.us,1931950
36031238,pryor,MT,147highschoollane,pryor,59066,nan,pryorwarriors.org,1908910
36031239,ramsay,MT,3russellstreet,ramsay,59748,nan,ramsayschool.com,2623820
36031240,rapelje,MT,714mainstreet,rapelje,59067,nan,rapelje.k12.mt.us,1903360
36031241,rau,MT,12138countyroad350,sidney,59270,nan,rauschool.net,1912480
36031242,reedpoint,MT,308centralavenuereed,point,59069,nan,reedpoint.k12.mt.us,1906750
36031243,richey,MT,205royalavenue,richey,59259,nan,richey.k12.mt.us,1906900
36031244,rosebud,MT,906pennsylvaniastreet,bedford,nan,nan,sites.google.com,3000072
36031245,roy74,MT,pobox9,roy,59471,4064642511,roy.k12.mt.us,1909570
36031246,ryegate,MT,2072ndavew,ryegate,59074,nan,ryegateschool.com,1906900
36031247,syelementary,MT,1road664,milescity,59301,nan,custercountymt.gov,3028830
36031248,saco,MT,321hwy243,saco,59261,nan,sacoschools.k12.mt.us,1912690
36031249,savage,MT,368mesastreet,savage,59262,nan,savagepublicschool.com,
36031250,sheridan,MT,box586,sheridan,nan,nan,sheridan.k12.mt.us,3000075
36031251,shieldsvalley,MT,308hannafordstreet,wilsall,59086,nan,svalleyk12.org,3011520
36031252,smithvalleyelementary,MT,2901hwy2west,kalispell,59901,nan,smithvalleyschool.org,3012510
36031253,stregis,MT,90tigerstreetst.,regis,59866,nan,stregisschool.org,3016530
36031254,stanford,MT,1044thaves,stanford,59479,nan,stanfordmtschool.com,3000656
36031255,sunburst,MT,box710,sunburst,59842,nan,sunburst.k12.mt.us,3025320
36031256,swanriverelementary,MT,1205swanhighway,bigfork,59911,nan,swanriverschool.org,3025500
36031257,swanvalleyelementary,MT,6423mt83,condon,nan,nan,swanvalleyelementary.org,1603120
36031258,sweetgrasshigh,MT,501w5thavebig,timber,59011,nan,sgchs.com,
36031259,terry,MT,215epark,terry,59349,nan,terryschools.org,
36031260,trailcreek/riverview,MT,1734road506,milescity,nan,nan,custercountymt.gov,
36031261,trinityelementary,MT,7435duffylanecanyon,creek,59633,nan,laurel.k12.mt.us,
36031262,troutcreek,MT,4schoollanetrout,creek,59874,nan,troutcreekeagles.org,
36031263,turner,MT,190firststreeteast,turner,59542,nan,turner.k12.mt.us,3002730
36031264,twinbridges,MT,216w.6thavenuetwin,bridges,59754,nan,twinbridges.k12.mt.us,3003090
36031265,ulm,MT,box189,ulm,59485,nan,ulmschools.com,3000654
36031266,valier,MT,box508,valier,59486,nan,valier.k12.mt.us,
36031267,vaughn,MT,480centralavenue,vaughn,59487,nan,vaughnschool.com,3004260
36031268,victor,MT,693stockettroadsand,coulee,nan,nan,victor.k12.mt.us,
36031269,vida,MT,200shellst,vida,59274,nan,charlo.k12.mt.us,
36031270,westglacierelementary,MT,box309west,glacier,59936,nan,clancyschool.org,3006840
36031271,whitesulphursprings,MT,405southcentralavenuewhitesulphur,springs,59645,nan,whitesulphur.k12.mt.us,
36031272,wibaux,MT,121fst.n,wibaux,59353,nan,wibauxschools.net,3000085
36031273,willowcreek,MT,407mainwillow,creek,nan,nan,willowcreek.k12.mt.us,3008670
36031274,winifred,MT,500mainstreet,winifred,nan,nan,winifred.k12.mt.us,3009930
36031275,winnett,MT,305southbroadwayave.,winnett,59087,nan,winnettschool.org,
36031276,wiseriver,MT,175swampcreekrdwise,river,59762,nan,forsythpublicschools.org,
36031277,wyolaelementary,MT,box66,wyola,59089,nan,facebook.com,
36031278,yaakelementary,MT,29893yaakriverroad,troy,59935,4062959311,yaakschool.org,3015120
36031279,yellowstoneacademy,MT,1750rayofhopelane,billings,59106,nan,ybgr.org,3028860
36031280,anaconda,MT,1410westparkavenue,anaconda,59711,nan,anacondaschools.org,
36031281,easthelena,MT,box1280east,helena,59635,nan,ehps.k12.mt.us,3017580
36031282,frenchtown,MT,17620frenchtownfrontageroad,frenchtown,59834,nan,ftsd.org,
36031283,glendive,MT,900n.merrillave,glendive,59330,nan,glendiveschools.com,
36031284,libby,MT,724louisianaavenue,libby,59923,nan,libbyschools.org,3020960
36031285,lockwood,MT,p.o.box1090red,lodge,nan,nan,lockwoodschool.org,
36031286,milescityunified,MT,1604mainstreet,milescity,59301,nan,milescityschools.org,3023670
36031287,polson,MT,1114thavenueeast,polson,59860,nan,polson.k12.mt.us,
36031288,ronan,MT,421andrewst.nw,ronan,59864,nan,ronank12.edu,
36031289,sidney,MT,410arizonaavenue,superior,nan,nan,sidneyps.com,3025470
36031290,hardin,MT,401parkroad,hardin,59034,nan,hardin.k12.mt.us,
36031291,havre,MT,4256thst,havre,59501,nan,blueponyk12.com,
36031292,laurel,MT,410coloradoavenue,laurel,59044,nan,laurel.k12.mt.us,
36031293,belgrade,MT,1291stavese,browning,nan,nan,bsd44.org,
36031294,baker,MT,pobox159,colstrip,nan,nan,baker.k12.mt.us,
36031295,beaverheadcohigh,MT,4333rdstreet,columbus,nan,nan,bchsmt.com,
36031296,bigsky,MT,45465gallatinroadgallatin,gateway,59730,nan,bssd72.org,
36031297,bigtimbergrade,MT,pobox887big,timber,59011,nan,sites.google.com,
36031298,bigfork,MT,6101stavese,harlem,nan,nan,harlem-hs.k12.mt.us,
36031299,bonner,MT,9045hwy200,bonner,59823,nan,bonner.k12.mt.us,
36031300,centerville,MT,693stockettroadsand,coulee,59472,nan,centerville.k12.mt.us,3018750
36031301,charlo,MT,4041stavenuewest,charlo,59824,nan,charlo.k12.mt.us,
36031302,clancy,MT,212eastnealthree,forks,nan,nan,clancyschool.org,
36031303,conrad,MT,220n.wisconsin,conrad,59425,nan,conradschools.org,3004980
36031304,culbertson,MT,box459,culbertson,59218,nan,culbertsonschool.com,3027570
36031305,deerlodge#1,MT,444montanaavedeer,lodge,59722,nan,deerlodgeschools.org,3011100
36031306,ennis,MT,223s.charlesst,ennis,59729,nan,ennisschools.org,3014700
36031307,fairview,MT,713swesternave-pobox467,fairview,59221,4067425265,fschool.org,
36031308,forsyth,MT,425north10thavenue,forsyth,59327,nan,forsythpublicschools.org,1920850
36031309,fortbenton,MT,1820washingtonstreetfort,benton,59442,nan,fortbentonschools.com,605490
36031310,jeffersonhigh,MT,312southmain,boulder,59632,nan,jhs.k12.mt.us,
36031311,joliet,MT,300northparkstreet,joliet,59041,nan,jolietschools.org,103000
36031312,lodgegrass,MT,124n.georgestreetlodge,grass,59050,nan,lgschools.org,603060
36031313,malta,MT,1highschoollane,malta,59538,nan,malta.k12.mt.us,102220
36031314,manhattan#3,MT,416northbroadway,manhattan,59741,nan,mt01000571.schoolwires.net,
36031315,northerncheyennetribal,MT,1904statestreet,granger,nan,nan,wghawks.school,1932010
36031316,plains,MT,412rittenourst.,plains,59859,nan,plainsschools.com,1911070
36031317,plentywood,MT,100e.laurelave.,plentywood,59254,nan,plentywood.k12.mt.us,1925590
36031318,redlodge,MT,p.o.box1090red,lodge,59068,nan,redlodge.k12.mt.us,1926250
36031319,scobey,MT,2052ndaveeast,scobey,59263,nan,scobeyschools.com,
36031320,shelby,MT,1010oilfieldavenue,shelby,59474,nan,shelbypublicschools.org,
36031321,sunrivervalley,MT,box380,simms,59477,nan,srvs.k12.mt.us,102580
36031322,superior,MT,410arizonaavenue,superior,59872,4068223600,ssd3.us,4651750
36031323,troy,MT,501eastkalispellave,troy,59935,nan,troyk12.org,637500
36031324,westyellowstone,MT,5120sugarloafparkway,lawrenceville,nan,nan,wolverine.life,
36031325,bozeman,MT,800mainstreet,franlinton,nan,nan,wpsb.org,
36031326,kalispellpublic5,MT,2331stavenueeast,kalispell,59501,nan,sd5.k12.mt.us,1926790
36031327,browning,MT,1291stavese,browning,59417,nan,bps.k12.mt.us,691003
36031328,colstrip,MT,pobox159,colstrip,59323,nan,colstrippublicschools.org,4621340
36031329,columbus,MT,4333rdstreet,columbus,59019,nan,columbus.k12.mt.us,100990
36031330,dillonelementary,MT,1496480thst,northwood,nan,nan,dillonschools.org,1921210
36031331,eureka,MT,3409thstreet,eureka,59917,nan,lchigh.net,
36031332,harlem,MT,6101stavese,harlem,59526,nan,harlem-hs.k12.mt.us,2918300
36031333,lamedeer,MT,box96lame,deer,59403,nan,lamedeerschools.org,
36031334,monforton,MT,6001monfortonschoolrd.,bozeman,59718,nan,monfortonschool.org,1903690
36031335,roundup,MT,12mainstreet,roundup,59072,nan,roundup.k12.mt.us,1908940
36031336,threeforks,MT,212eastnealthree,forks,59752,nan,tfschools.com,3701110
36031337,townsend,MT,1223mainst.,newman,nan,nan,townsend.k12.mt.us,
36031338,westvalley,MT,2290farmtomarketrd.,kalispell,59901,nan,westvalleyschool.com,101380
36031340,florence-carlton,MT,5602oldhwy93,florence,59833,nan,florencecarlton.org,1912510
36031341,huntleyproject,MT,1477ashst,worden,59088,nan,huntley.k12.mt.us,
36031342,wolfpoint,MT,400fallonstreetwolf,pont,59201,nan,wolfpointschools.org,1918510
36031343,northmahaskacommunity,IA,2163135thstreetnew,sharon,50207,6416374187,nmwarhawks.org,1927600
36031344,boguselementary,CA,13735agerbeswickrd,montague,13735 Ager,5304593163,bogus.k12.ca.us,605490
36031345,cityoftrenton,GA,12882nmainst,trenton,30752,7066574167,trentonga.gov,
36031346,sheffieldcity,AL,300west6thstreet,sheffield,35660,2563830400,scs.k12.al.us,103000
36031347,arcoheunione,CA,11755ivieroad,herald,95638,2097482313,arcohe.net,1903090
36031352,madisonystem,AL,1275jordanroad,huntsville,35811,2568522557,mcssk12.org,2905640
36031353,alabamastatedepartmentofeducation,AL,,,nan,nan,alabamaachieves.org,2905400
36031354,woodward-grangercommunity,IA,1904statestreet,granger,50109,5159998022,wghawks.school,603780
36031355,esthervillelincolncentralc,IA,,,nan,nan,estherville.k12.ia.us,4675420
36031356,sergeantbluff-luton,IA,201portnealrd.sergeant,bluff,51054,nan,sblschools.com,630520
36031357,sidneyc,IA,2754knoxrd.,sidney,51652,7123742141,sidneyschools.org,623700
36031360,natchitochesparishboard,LA,310royalstreetp.o.box16,natchitoches,71457,3183522358,npsb.la,607770
36031361,columbia,GA,4781herefordfarmroad,evans,30809,7065410650,ccboe.net,1301410
36031362,opelikacity,AL,300simmonsstreet,opelika,36801,3347459700,opelikaschools.org,102580
36031363,sanmarcosunified,CA,255picoaveste250san,marcos,92069,7607521299,albiacsd.org,634880
36031364,northwesternarea#56-7,SD,12057thstreet,milford,nan,nan,northwestern.k12.sd.us,1900021
36031365,southpasadenaunified,CA,1100elcentrostsouth,pasadena,91030,6264415810,spusd.net,637500
36031366,gsbaboarddevelopment,GA,5120sugarloafparkway,lawrenceville,30043,7709622985,gsba.com,
36031367,washingtonparishboard,LA,800mainstreet,franlinton,70438,9858393436,wpsb.org,624300
36031368,southwinneshiekcommunity,IA,304s.websterst.pobox430,calmar,52132,nan,southwinn.com,691033
36031369,calaverasofficeofeducation,CA,185s.mainstreetpobox760,altaville,95221,2097364662,ccoe.k12.ca.us,691003
36031370,elkpoint-jefferson,SD,125olema-bolinasroad,bolinas,nan,nan,epj.k12.sd.us,605520
36031371,cullmancity,AL,3011ststreetne,cullman,35055,nan,cullmancats.net,100990
36031372,northwood-kensettc,IA,1496480thst,northwood,50459,6413242021,nwood-kensett.k12.ia.us,1919890
36031373,colfax-mingocommunity,IA,1000n.walnutstreet,colfax,50054,5156743646,experiencecmcsd.com,102635
36031374,lee'ssummitr-vii,MO,460fifthstreet|,hollister,nan,nan,lsr7.org,2918300
36031375,parkhill,MO,,,nan,nan,parkhill.k12.mo.us,2923550
36031376,ankenycommunity,IA,406swschoolst,ankeny,50023,5159659600,ankenyschools.org,602284
36031377,denvercommunity,IA,541easteaglestreet,denver,50622,nan,denver-cyclones.com,
36031378,dare,NC,p.o.box1508nags,head,27959,2524808888,daretolearn.org,3701110
36031380,newman-crowslandingu,CA,1223mainst.,newman,95360,2098622933,nclusd.org,102520
36031381,etowah,AL,401broadstreet,gadsden,35901,2565497560,ecboe.org,101380
36031382,gilbertcommunity,IA,103mathewsdrive,gilbert,50105,nan,gilbertcsd.org,
36031383,northwestiowacommunitycollege,IA,603westparkstreet,sheldon,51201,7123245061,nwicc.edu,2731800
36031384,maquoketac,IA,612s.vermontstreet,maquoketa,52060,5636524984,maquoketaschools.org,1918510
36031385,sumner-fredericksburg,IA,802westsixthstreet,sumner,50674,5635783341,sfcougars.org,1927600
36031388,weaverunion,CA,1240dst,merced,95351,2097237606,weaverusd.org,641880
36031389,westfelicianaparish,LA,4727fidelitystreetpobox1910st.,francisville,70775,2256353891,wfpsb.org,2201980
36031390,guthriecenterc,IA,906schoolstreetguthrie,center,50115,6413322972,acgcschools.org,100013
36031391,adair-caseyc,IA,3384indigoave.,adair,50002,6417462241,acgcschools.org,1903090
36031392,crawfordr-i,MO,1444oldhighway66,bourbon,65441,5737324426,warhawks.k12.mo.us,636420
36031393,bonclr-x,MO,5268northstreet,somis,nan,nan,bonclbluejays.com,2905400
36031394,bangorunionelementary,CA,7549oro-bangorhwy.p.o.box340,bangor,95914,5306792434,bangorunion.org,603780
36031395,wagnercommunity11-4,SD,120918hwy101p.o.box128,orick,nan,nan,wagner.k12.sd.us,4675420
36031396,pioneerunionelementary,CA,286rockerfellerroadberry,creek,95916,5305891633,puesd.org,630520
36031397,manzanitae,CA,627e.evansreimerrd,gridley,95948,5308465594,manzanitaelementaryschool.com,2920880
36031398,castlerockunione,CA,29373mainstreet,castella,96017,5302350101,castlerockschool.net,629130
36031399,weiser#431,ID,925pioneerroad,weiser,83672,2084140616,weiserschools.org,1603330
36031400,payette,ID,13121stave.n,payette,83661,2086429366,payetteschools.org,1602580
36031401,albiacommunity,IA,701washingtonavenueeast,albia,52531,6419322161,albiacsd.org,1300006
36031402,okobojic,IA,12057thstreet,milford,51351,nan,okobojischools.org,
36031403,carlislec,IA,430schoolstreet,carlisle,50047,5159893589,carlislecsd.org,642060
36031404,playavistaparksandlandscapecorp.,CA,6200playavistadriveplaya,vista,90094,3104376070,playavista.com,
36031405,mckinleyvilleunion,CA,2275centralave,mckinleyville,95519,7078391549,mckusd.org,1907920
36031406,sanmateoofficeofeducation,CA,101twindolphindr,redwoodcity,94065,6058025552,smcoe.org,691033
36031407,grossmontunionhigh,CA,1100murraydrivep.o.box1043el,cajon,92020,6196448000,guhsd.net,616230
36031408,bolinas-stinsonunion,CA,125olema-bolinasroad,bolinas,94924,4158681603,bolinas-stinson.org,605520
36031409,moulton-udellc,IA,305east8th,moulton,52572,nan,moulton-udell.org,1915750
36031410,mt.pleasantcommunity,IA,400e.madisonstreetmount,pleasant,52641,3193857750,mtpcsd.org,691043
36031412,oxfordcity,AL,310e.2ndstreet,oxford,36203,nan,oxfordcityschools.com,102635
36031413,sanbenitoofficeofeducation,CA,460fifthstreet|,hollister,| 95023 Phone: (831) 637-5393,8316370140,sbcoe.org,691028
36031414,lsbaprm,LA,12041stavenue,charlescity,nan,nan,lsba.com,1907080
36031415,mtsbaprm,MT,24500rd68,tulare,nan,nan,oakvalleyschool.org,627900
36031417,isbaprm,ID,7322countyroad24,orland,nan,nan,plazaschool.org,630870
36031418,orangeofthearts,CA,1010n.mainst.santa,ana,92701,7145600900,ocsarts.net,638070
36031419,oxfordpreparatoryacademy,CA,"81columbia,suite101aliso",viejo,92656,9496009050,opaschools.org,607410
36031420,monroeelementary,CA,11842s.chestnut,fresno,93725,5598342895,monroe.k12.ca.us,625290
36031421,muscleshoalscity,AL,321w.schoolst.,preston,nan,nan,mscs.k12.al.us,102520
36031423,sample,GA,1062birchave.,packwood,nan,nan,eboardsolutions.com,1922440
36031424,westharrisonc,IA,410pinestreet,mondamin,51557,7126462231,westharrison.school,4641300
36031425,rochester,MN,6157thstreetsw,rochester,55902,5073283000,rochesterschools.org,604500
36031426,santaclaritavalleyfoodservicesagency,CA,25210anzadr.santa,clarita,91355,6612951574,scvschoolnutrition.org,102040
36031427,projectimpactstemacademy,ID,1422southtechlane,meridian,ID 83642,2085764811,pistem.org,1930480
36031428,blackoakmineunified,CA,6540wentworthspringsroad,georgetown,95634,5303338300,bomusd.org,605240
36031429,westmononacommunity,IA,131415thstreet,onawa,51040,nan,westmonona.org,601414
36031430,trussvillecity,AL,476mainstreet,trussville,35173,2052283000,trussvillecityschools.com,100013
36031431,peninsulaunione,CA,909vanceavenuepobox175,samoa,95564-0175,7074432731,sites.google.com,1900022
36031432,shafferunionelementary,CA,722-055highway395northp.o.box320,litchfield,96117,5302546577,shafferschool.com,636420
36031433,somisunion,CA,5268northstreet,somis,93066,8053868258,somisusd.org,637140
36031435,webstercityc,IA,schooladministrationofficeboardroom820desmoinesst.,webstercity,50595,15158329200,webster-city.k12.ia.us,1925620
36031436,oricke,CA,120918hwy101p.o.box128,orick,95555,7074882821,orickschool.org,602760
36031437,lakelandr-iii,MO,54medicalspringsrd,galena,nan,nan,lakeland.k12.mo.us,2910520
36031438,middlegrovec-1,MO,1103n.elmst./p.o.box228west,liberty,nan,nan,middlegrove.k12.mo.us,2920880
36031439,orovilleunionhigh,CA,2211washingtonavenue,oroville,95966,5305382300,ouhsd.org,629130
36031440,griffinresa,GA,440tilneyavenue,griffin,30224,7702293247,griffinresa.net,1300012
36031441,st.ansgarc,IA,206e8thst.pobox398st.,ansgar,50472,6417134681,stacsd.org,4632340
36031442,northwestresa,GA,3167cedartownhwyse,rome,30161,7062956189,nwgaresa.com,1300006
36031443,theclubatcastlewood,CA,707countryclubcir.,pleasanton,94566,nan,castlewoodcc.org,
36031444,westpark,CA,2695s.valentine,fresno,93706,5592336501,westpark.k12.ca.us,3028550
36031445,insurancegroup,CA,"550highstreet,suite201,",auburn,95603,8004424199,schoolsinsurancegroup.com,
36031446,colo-nescocommunity,IA,919westst.,colo,50056,6413772282,colonesco.org,3004230
36031447,griswoldcommunity,IA,20madisonstreet,griswold,51535,7127782154,griswoldschools.org,
36031448,telfair,GA,910w.huckabeestreet,mcrae,31055,nan,telfairschools.org,1304830
36031449,westwoodcommunity,IA,1000rebelway,sloan,51055,7124283355,wwrebels.org,1931470
36031450,kingsley-piersonc,IA,322questave,kingsley,51028,7123782861,k-pcsd.org,3703510
36031451,tehamaofficeofeducation,CA,1135lincolnst.red,bluff,96080,5305275811,tehamaschools.org,691043
36031452,alta-aurelia,IA,101west5thstreet,alta,51002,7122001010,alta-aurelia.org,1906540
36031453,lynnville-sullyc,IA,12476hwyf62e,sully,50251,6415944445,lshawks.com,1918030
36031454,charlescityc,IA,12041stavenue,charlescity,50616,6412576500,charlescityschools.org,1907080
36031463,oakvalleyunione,CA,24500rd68,tulare,93274,5596882908,oakvalleyschool.org,
36031464,plazae,CA,7322countyroad24,orland,95963,5308651250,plazaschool.org,630870
36031465,stonycreekjointu,CA,3430co.rd.309elk,creek,95939,5309685361,scjusd.org,601841
36031466,capayjointunione,CA,7504cuttingave.,orland,95963,5308651222,capayschool.org,607410
36031467,cajonvalleyunion,CA,750e.mainst.el,cajon,92020,6195883000,cajonvalley.net,606810
36031470,eastonvalleyc,IA,321w.schoolst.,preston,52069,5636893431,eastonvalleycsd.com,2929850
36031471,pekinc,IA,1062birchave.,packwood,52580,3196953707,pekincsd.org,601931
36031475,lead-deadwood#40-1,SD,,,nan,nan,lead-deadwood.k12.sd.us,100012
36031476,belleviewelementary,CA,22736kewinmillroad,sonora,95370,2095865510,mybelleview.org,604500
36031477,lawrence,AL,14131marketst.,moulton,35650,2569052400,lawrenceal.org,102040
36031478,waterloo,IA,1516washingtonst.,waterloo,50702,3194331800,waterlooschools.org,1913500
36031479,oneontacity,AL,28370statehighway75,oneonta,35121,2055431515,oneontacityschools.com,102550
36031480,santabarbaraunified,CA,720santabarbarast.santa,barbara,93101,8059634338,sbunified.org,601414
36031481,nhsbaprm,NH,2425schoolst,solvang,nan,nan,nhsba.org,603720
36031482,unionc,IA,200adamsstla,portecity,50651,3193422674,union.k12.ia.us,3013530
36031483,bucklinr-ii,MO,74campusdr.,maynard,nan,nan,bucklin.k12.mo.us,2906090
36031484,mormontrailc,IA,403s.frontstreet,humeston,50123,6418772521,mormontrailcsdk12.org,1919740
36031485,seymourcommunity,IA,100southparkavenue,seymour,52590,6418982291,seymourcsd.org,1925620
36031486,antelope,CA,22630antelopeblvdred,bluff,96080,5305271272,antelopeschools.org,618120
36031487,galenar-ii,MO,54medicalspringsrd,galena,65656,4173576027,galena.k12.mo.us,2912630
36031488,pinegroveschoool,MT,3646brusettroad,brusett,59318,nan,dallask12.org,101110
36031489,westlibertycommunity,IA,1103n.elmst./p.o.box228west,liberty,52776-0228,3196272116,wl.k12.ia.us,102640
36031490,louisa-muscatinec,IA,14478170thstreet,letts,52754,3197263421,louisa-muscatine.k12.ia.us,1923110
36031491,glenwoodr-8,MO,615w.thirdst.,dorris,nan,nan,glenwood.k12.mo.us,606580
36031493,henry#14-2,SD,2049kirkwoodrd,corning,nan,nan,henry.k12.sd.us,619860
36031494,westbatonrougeparishboard,LA,3761rosedalerdport,allen,70767,2253438309,wbrschools.net,103582
36031495,bogalusacity,LA,23east7thst,spencer,nan,nan,bogschools.org,1926910
36031496,greenfield,MT,590hwy431,fairfield,59436,nan,stratford.k12.ia.us,1927480
36031497,wolfcreek,MT,150walshwolf,creek,59648,nan,wolfcreekschool.com,1926640
36031498,fishtail,MT,119eastonavenue,fishtail,59001,nan,dcsedu.com,101200
36031499,pleasantvalley,MT,7975pleasantvalleyrd.marion,lutcher,59925,nan,pvsmt.org,
36031500,deerfield,MT,360deerfieldroad,lewistown,59457,nan,richardsschool.k12.mo.us,
36031501,bluecreek,MT,tarydistrict3652bluecreekrd,billings,59101  Phone: 406-259-0653,nan,bluecreekschool.org,618780
36031502,montanacity,MT,11mcclellancreekrd,clancy,59634,nan,mtcityschool.net,2619170
36031503,gildfordcolony,MT,box138,gildford,59525,nan,pcr3.k12.mo.us,
36031504,custer,MT,3044thavenue,custer,59024,nan,custerschools.org,3000019
36031505,nye,MT,1970nyeroad,nye,59061,nan,sd215.net,3200360
36031506,livingston,MT,7098thst.se,orangecity,nan,nan,livingston.k12.mt.us,1918840
36031507,pamlico,NC,507andersondrive.,bayboro,28515,nan,pamlicoschools.org,3703510
36031508,colbert,AL,200w.monroestreet,marion,nan,nan,colbertk12.org,100840
36031509,cedarrapidscommunity,IA,2500edgewoodrdnwcedar,rapids,52405,3195582000,crschools.us,1906540
36031510,santaanaunified,CA,1601eastchestnutavenuesantaanasanta,ana,92701-6322,7145585501,sausd.us,635310
36031511,alexandercity,AL,375leestreet,alexandercity,35010,2562348600,alexcityschools.net,100030
36031512,neworleans,LA,2401westbendparkwaynew,orleans,70114,5043045612,nolapublicschools.com,3700210
36031513,caldwell,ID,1200grantst.,caldwell,83605,2084553300,caldwellschools.org,1600510
36031514,"jcs,inc.",CA,1704capehornave,julian,92036,nan,jcs-inc.org,3009030
