simbli_id,school_name,state,address,city,zipcode,phone_number,fax_number,website
36030418,San Diego Unified School District,CA,4100 Normal St  San,Diego,92103,6197258000,,http://www.sandiegounified.org/
36030419,San Jacinto Unified School District,CA,2045 S. San Jacinto Ave  San,Jacinto,92583,9519297700,,http://www.sanjacinto.k12.ca.us
36030421,San Jose Unified School District,CA,,,,,,http://www.sjusd.org
36030422,San Lorenzo Valley Unified School District,CA,325 Marion Ave.  Ben,Lomond,95005-9403,8313365194,8313369531,https://www.slvusd.org/
36030423,San Leandro Unified School District,CA,1145 Aladdin Ave  San,Leandro,94577,5106673500,5106676234,https://www.slusd.us/
36030424,San Marino Unified School District,CA,1665 West Dr.  San,Marino,91108,6262997000,6262997010,http://www.smusd.us
36030425,San Pasqual Union School District,CA,15305 Rockwood Rd.,Escondido,92027-6700,7607454931,7607452473,http://www.sanpasqualunion.net/
36030426,San Pasqual Valley Unified School District,CA,676 Baseline Rd,Winterhaven,92283,7605720222,7605720711,https://www.spvusd.org/
36030427,San Mateo Union High School District,CA,650 N. Delaware Street  San,Mateo,94401,6505582299,6507620249,http://www.smuhsd.org
36030428,San Mateo-Foster City School District,CA,1170 Chess Drive,Foster City,94404,6503127700,,http://www.smfcsd.net/
36030429,San Ramon Valley Unified School District,CA,699 Old Orchard Dr,Danville,94526-4331,9255525500,9258383147,http://www.srvusd.net/
36030430,San Rafael City School District,CA,310 Nova Albion Way  San,Rafael,94903,4154923233,,http://www.srcs.org
36030431,Sanger Unified School District,CA,,,,,,https://www.sanger.k12.ca.us/
36030433,Santa Clara Unified School District,CA,1889 Lawrence Road  Santa,Clara,95051,4084232000,,https://www.santaclarausd.org/
36030434,Santa Cruz City Schools,CA,133 Mission St. Ste. 100  Santa,Cruz,95060,8314293410,8314293439,http://sccs.net/home
36030435,Santa Monica-Malibu Unified School District,CA,1717 Fourth Street  Santa,Monica,90401,3104508338,,http://www.smmusd.org
36030436,Santa Paula Unified School District,CA,201 S. Steckel  Santa,Paula,93060,8059338800,,https://www.santapaulausd.org/
36030437,Santa Maria Joint Union High School District,CA,,,,,,http://www.smjuhsd.org
36030438,Santa Rosa City Schools,CA,211 Ridgway Avenue  Santa,Rosa,95401,7078903800,,http://www.srcschools.org
36030439,Saratoga Union School District,CA,20460 Forrest Hills Drive,Saratoga,95070,4088673424,4088672312,http://www.saratogausd.org
36030440,Saugus Union School District,CA,24930 Avenue Stanford  Santa,Clarita,91355,6612945300,,http://www.saugususd.org
36030442,Selma Unified School District,CA,3036 Thompson Avenue,Selma,93662,5598986500,5598967147,http://www.selmausd.org
36030443,Siskiyou Union High School District,CA,624 Everitt Memorial Hwy  Mt.,Shasta,96067,5309263006,5309263113,http://www.sisuhsd.net
36030444,Snowline Joint Unified School District,CA,4075 Nielson Road,Phelan,92371,7608685817,7608685309,http://www.snowlineschools.com
36030445,Santa Rita Union Elementary School District,CA,,,,,,http://www.santaritaschools.org/
36030446,Sonoma County Office of Education,CA,5340 Skylane Boulevard  Santa,Rosa,95403,7075242600,,http://www.scoe.org
36030447,Santa Ynez Valley Union High School District,CA,2975 Mission Drive,Solvang,93463,8056886487,8056864454,http://syvuhsd.org
36030448,Sonoma County SELPA/ Sonoma Charter SELPA,CA,5340 Skylane Blvd.  Santa,Rosa,95403,7075242752,,http://www.sonomaselpa.org
36030450,Sausalito Marin City School District,CA,200 Phillips Dr,Sausalito,94965-1194,4153323190,4153329643,http://smcsd.org
36030451,Sonora Union High School District,CA,100 School Street,Sonora,95370,2095338510,2095324513,http://www.sonorahigh.org
36030452,Savanna School District,CA,1330 S Knott Ave,Anaheim,92804,7142363800,,https://www.savsd.org/
36030453,South Whittier School District,CA,11200 Telechron Avenue,Whittier,90605,5629446231,5629449659,https://www.swhittier.k12.ca.us/
36030455,Southern Humboldt Joint Unified School District,CA,110 School Road,Miranda,95553,7079431789,7079431921,https://sohumusd.com/
36030456,Standard Elementary School District,CA,1200 North Chester Ave.,Bakersfield,93308,6613922110,6613920681,http://www.standardschools.net
36030457,Sebastopol Union School District,CA,7611 Huntley St,Sebastopol,95472-3668,7078294570,,http://sebastopolschools.org/
36030458,Stanislaus SELPA,CA,1325 Celeste Drive,Modesto,95355,2092386550,2092386599,https://selpa.stancoe.org/
36030459,Sequoia Union High School District,CA,480 James Avenue,Redwood City,94062,6503691411,,http://www.seq.org/
36030460,Stanislaus Union Elementary School District,CA,2410 Janna Ave.,Modesto,95350,2095299546,2095290243,https://www.stanunion.k12.ca.us/
36030461,Shasta County Office of Education,CA,1644 Magnolia Avenue,Redding,96001,5302250200,,http://www.shastacoe.org
36030462,Sulphur Springs Union School District,CA,27000 Weyerhaeuser Way  Santa,Clarita,91351,6612525131,,https://www.sssd.k12.ca.us/Page/9
36030463,Summerville Union High School,CA,17555 Tuolumne Road,Tuolumne,95379,2099283498,2099281321,http://www.summbears.net/
36030464,Shasta Union Elementary School District,CA,5885 E. Bonnyview Rd.,Redding,96001,5302431110,5302415193,http://www.shastaunionschool.net
36030465,Sunol Glen Unified School District,CA,11601 Main Street,Sunol,94586,9258622026,9258620127,http://www.sunol.k12.ca.us/
36030466,Shasta Union High School District,CA,2200 Eureka Way Suite B,Redding,96001,5302413261,5302258499,http://www.suhsd.net/
36030467,Sylvan Union School District,CA,605 Sylvan Avenue,Modesto,95350,2095745000,2095242672,http://www.sylvan.k12.ca.us/
36030468,Tamalpais Union High School District,CA,395 Doherty Dr. P. O. Box 605 (94977),Larkspur,94939,4159451000,,https://www.tamdistrict.org/
36030469,Shoreline Unified School District,CA,P.O. Box 198,Tomales,94971,7078782266,,http://shorelineunified.org/
36030470,Tehachapi Unified School District,CA,300 South Robinson St.,Tehachapi,93561,6618222100,6618222159,https://www.tehachapiusd.com/
36030471,Turlock Unified School District,CA,1574 E Canal Drive,Turlock,95380,2096670632,2096676520,http://www.turlock.k12.ca.us/
36030472,Tustin Unified School District,CA,300 South C Street,Tustin,92780,7147307301,7147307436,https://www.tustin.k12.ca.us
36030473,Sierra-Plumas Joint Unified School District & Sierra County Office of Education,CA,"P.O. Box 955, 109 Beckwith Rd",Loyalton,96118,5309931660,5309930828,http://www.sierracountyschools.org/
36030474,Sierra Unified School District,CA,29143 Auberry Road,Prather,93651,5598553662,5598553585,http://sierrausd.org/
36030475,Simi Valley Unified School District,CA,101 West Cochran Street  Simi,Valley,93065,8053064500,8055206504,http://www.simivalleyusd.org
36030476,Twin Rivers Unified School District,CA,5115 Dudley Blvd.  McClellan,Park,95652,9165661600,,https://www.trusd.net
36030477,Solana Beach School District,CA,309 North Rios Ave.  Solana,Beach,92075,8587947100,8587947120,http://www.sbsd.k12.ca.us/
36030478,Soledad Unified School District,CA,1261 Metz Rd,Soledad,93960,8316783950,,http://www.soledadusd.org/
36030479,Ukiah Unified School District,CA,511 South Orchard Avenue,Ukiah,95482,7074725000,7074632120,http://www.uusd.net
36030480,Solvang School District,CA,565 Atterdag Rd.,Solvang,93463-2690,80568848104453,8056887012,http://www.solvangschool.org/
36030481,Sonora School District,CA,830 Greenley Rd,Sonora,95370-5203,2095325491,2095324828,https://www.ses.k12.ca.us/
36030482,Union Hill Elementary School District,CA,,,,,,http://www.unionhillschooldistrict.org
36030483,Soquel Union Elementary School District,CA,620 Monterey Ave,Capitola,95010,8314645639,8314797182,http://www.suesd.org/
36030485,South Fork Union School District,CA,5225 Kelso Valley Rd.,Weldon,93283-9564,7603784000,7603783046,http://www.southforkschool.org/
36030487,South San Francisco Unified School District,CA,398 B St.  South San,Francisco,94080-4423,6508778700,6505834717,https://www.ssfusd.org/
36030488,Southern California ROC,CA,2300 Crenshaw Blvd,Torrance,90501-3324,3102244221,3103201029,https://socalroc.com/
36030490,Lawndale Elementary School District,CA,4161 W. 147th Street,Lawndale,90260,3109731300,3236804991,https://www.lawndalesd.net/
36030491,Washington Union Elementary School District,CA,43 San Benancio Rd.,Salinas,93908,8314842166,8314842828,http://www.washingtonusd.org
36030493,Washington Unified School District.,CA,7950 S. Elm Avenue,Fresno,93706,5594955600,5594955659,http://www.washingtonunified.org
36030494,Le Grand Union High School District,CA,,,,,,https://www.lghs.k12.ca.us/
36030496,Waugh Elementary School District,CA,860 Maria Drive,Petaluma,94954,7077620202,7077622638,http://waughsd.org
36030497,Lemoore Union High School District,CA,5 Powell Avenue,Lemoore,93245,5599246610,5599249212,https://www.luhsd.k12.ca.us/
36030498,Lewiston Elementary School District,CA,685 Lewiston Rd,Lewiston,96052,5307783984,5307783103,http://lewistonesd.com/
36030499,West Contra Costa Unified School District,CA,1108 Bissell Avenue,Richmond,94801,5102311100,,http://www.wccusd.net
36030501,Liberty Elementary  School District,CA,1771 E. Pacific Ave,Tulare,93274,5566861675,5596862879,https://www.libertyelementary.org/
36030502,William S. Hart Union High School District,CA,21380 Centre Pointe Parkway  Santa,Clarita,91350,6612590033,6612548653,http://www.hartdistrict.org
36030503,Lindsay Unified School District,CA,371 E Hermosa,Lindsay,93247,5595625111,5595626145,https://www.lindsay.k12.ca.us/
36030504,Woodside Elementary School District,CA,3195 Woodside Rd.,Woodside,94062,6508511571,6508515577,http://www.woodsideschool.us
36030505,Yreka Union School District,CA,309 Jackson Street,Yreka,96097,5308421168,5308424576,https://www.yrekausd.net/
36030506,Live Oak School District,CA,984-1 Bostwick Lane  Santa,Cruz,95062,8314756333,8314752638,https://www.losd.ca/
36030507,Alhambra Unified School District,CA,1515 West Mission Road,Alhambra,91803,6269433000,6269438050,http://www.ausd.us
36030508,Livermore Valley Joint Unified School District,CA,685 East Jack London Blvd.,Livermore,94551-1899,9256063200,9256063329,https://www.livermoreschools.org/
36030509,Alpine County Office of Education & Alpine County Unified School District,CA,43 Hawkside Drive,Markleeville,96120,5306942230,,http://www.alpinestudents.org
36030510,Alvord Unified School District,CA,9 KPC Parkway,Corona,92879,9515095000,9515096070,http://www.alvordschools.org
36030511,Loma Prieta Joint Union Elementary School District,CA,23800 Summit Road  Los,Gatos,95033,4083531101,4083538051,https://www.loma.k12.ca.us/
36030512,Arcadia Unified School DIstrict,CA,150 S 3rd Ave,Arcadia,91006,6268218300,,http://www.ausd.net/
36030513,Aromas-San Juan Unified School District,CA,2300 San Juan Highway  San Juan,Bautista,95045,8316234500,8316234907,http://www.asjusd.org
36030514,Lone Pine Unified School District,CA,301 South Hay Street P.O. Box 159 Lone,Pine,93545,7608765579,7608765438,https://www.lpusddist.org/
36030515,Auburn Union School District,CA,255 Epperle Lane,Auburn,95603,5308857242,5308855170,http://www.auburn.k12.ca.us
36030516,Banning Unified School District,CA,161 West Williams Street,Banning,92220,9519220200,9519220227,http://www.banning.k12.ca.us
36030517,Los Angeles County Office of Education,CA,9300 Imperial Highway,Downey,90242,5629226111,,https://www.lacoe.edu/
36030519,Los Banos Unified School District,CA,1717 S. 11th St. Los Banos  Los,Banos,93635,2098263801,2098266810,https://www.losbanosusd.org/
36030520,Bear Valley Unified School District,CA,42271 Moonridge Road  Big Bear,Lake,92315,9098664631,9098662040,http://www.bearvalleyusd.org
36030521,Los Olivos Elementary School District,CA,2540 Alamo P.O. Box 208 Los,Olivos,93441,8056884025,8056884885,http://www.losolivosschool.org/
36030522,Bellflower Unified School District,CA,16703 S. Clark Ave.,Bellflower,90706,5628669011,,http://www.busd.k12.ca.us
36030523,Belmont-Redwood Shores School District,CA,2960 Hallmark Dr,Belmont,94002,6506374800,,https://www.brssd.org/
36030524,Lost Hills Union School District,CA,20951 Pavilion Way  Lost,Hills,93249,6617972941,,https://www.losthills.k12.ca.us/
36030525,Benicia Unified School District,CA,350 East K Street,Benicia,94510,7077478300,7077480146,https://www.beniciaunified.org
36030526,Lynwood Unified School District,CA,11321 Bullis Road,Lynwood,90262,3108861600,3106043092,https://www.lynwood.k12.ca.us/
36030527,Berkeley Unified School District,CA,2020 Bonar Street,Berkeley,94702,5106446150,,http://www.berkeleyschools.net
36030528,Berryessa Union School District,CA,,,,,,http://www.berryessa.k12.ca.us
36030529,Beverly Hills Unified School District,CA,624 N. Rexford Drive  Beverly,Hills,90210,3105515100,3102862138,http://bhusd.org
36030532,Bonsall Unified School District,CA,31505 Old River Rd.,Bonsall,92003,7606315200,,http://www.bonsallusd.com
36030533,Manhattan Beach Unified School District,CA,325 S. Peck Ave  Manhattan,Beach,90266,3103187345,3103033822,https://www.mbusd.org/
36030534,Beardsley Elementary School District,CA,1001 Roberts Lane,Bakersfield,93308,6613938550,6613935965,http://beardsleyschool.org/
36030535,Manteca Unified School District,CA,2271 W. Louise Ave,Manteca,95337,2098253200,,https://www.mantecausd.net/
36030536,Beaumont Unified School District,CA,,,,,,http://www.beaumontusd.us/
36030537,Bella Vista Elementary School District,CA,22661 Old Alturas Road  Bella,Vista,96008,5305494415,5305495571,http://www.bveagles.com/
36030538,Bellevue Union School District,CA,3150 Education Dr.  Santa,Rosa,95407,7075425197,7075426127,http://https://www.busd.org/
36030540,Belridge Elementary School District,CA,"19447 Wagon Wheel Rd,",McKittrick,93251,6617627381,,http://belridgeschool.org/
36030541,Bennett Valley Union School District,CA,2250 Mesquite Drive  Santa,Rosa,95405,7075422201,7075446629,https://www.bvusd.org/
36030542,Big Valley Joint Unified School District,CA,"400 Bridge Street, P.O. Box 157",Bieber,96009,5302945231,5302945396,http://www.bigvalleyschool.org/
36030543,Bishop Unified School District,CA,656 W. Pine Street,Bishop,93514,7608723680,7608726016,https://www.bishopschools.org/
36030544,Mark Twain Union Elementary School District,CA,981 Tuolumne Ave PO Box 1359 Angels,Camp,95222,2097361855,,https://www.mtwain.k12.ca.us/
36030545,Blochman Union Elementary School District,CA,4949 Foxen Canyon Road  Santa,Maria,93454,8059371148,8059372291,http://www.blochmanusd.org/
36030546,Brawley Union High School District,CA,"480 North Imperial Avenue, CA",Brawley,92227,7603125819,7603449520,http://www.brawleyhigh.org
36030547,Marysville Joint Unified School District,CA,1919 B St,Marysville,95901-3731,5307416000,5307417894,http://www.mjusd.com/
36030548,Maxwell Unified School District,CA,515 Oak St PO Box 788,Maxwell,95955,5304382052,5304382693,http://www.maxwellusd.net
36030549,Bret Harte Union High School District,CA,323 S. Main St. P.O. Box 7000  Angels,Camp,95221,2097368340,2097368367,http://www.brethartebullfrogs.org
36030550,Briggs Elementary School District,CA,12465 Foothill Road  Santa,Paula,93060,8055257540,,https://briggsesd.org/
36030551,Buellton Union School District,CA,301 2nd Street,Buellton,93427-6801,8056862767,8056862719,http://www.buelltonusd.org/
36030552,McFarland Unified School District,CA,601 Second Street,McFarland,93250,6617923081,6617922447,https://www.mcfarlandusd.com/
36030553,Buena Park School District,CA,6885 Orangethorpe Avenue  Buena,Park,90620,7145228412,7149941506,https://www.bpsd.us
36030554,McKittrick Elementary School District,CA,23250 2nd Street,McKittrick,93251,6617627303,6617627283,https://mckittrickschool.org/
